user_id,airport_id
27453,18597
27454,26565
27455,21107
27456,29816
27457,35082
27458,24807
27459,29948
27460,349886
27461,32500
27462,30827
27463,2426
27464,510126
27465,3407
27466,18894
27467,5506
27468,31844
27469,27282
27470,30768
27471,4709
27472,42165
27473,6096
27474,6455
27475,2350
27476,6597
27477,24390
27478,4828
27479,4030
27480,28395
27481,19307
27482,29489
27483,28700
27484,46378
27485,26971
27486,3234
27487,19630
27488,43321
27489,25588
27490,20401
27491,1061
27492,6131
27493,5514
27494,323246
27495,5361
27496,5932
27497,345489
27498,29075
27499,26729
27500,18786
27501,1841
27502,31055
27503,1149
27504,2168
27505,18169
27506,308263
27507,300671
27508,1493
27509,1125
27510,19482
27511,30957
27512,308728
27513,307624
27514,26540
27515,19278
27516,814
27517,332667
27518,35315
27519,17060
27520,28652
27521,5934
27522,42993
27523,28578
27524,3539
27525,31690
27526,29081
27527,45043
27528,6083
27529,18957
27530,1021
27531,42232
27532,29153
27533,1403
27534,30613
27535,1162
27536,27342
27537,32082
27538,26532
27539,2077
27540,18717
27541,32437
27542,18593
27543,3524
27544,4217
27545,5848
27546,1756
27547,38905
27548,14258
27549,6455
27550,1682
27551,20703
27552,18487
27553,2274
27554,443
27555,758
27556,26778
27557,315274
27558,320877
27559,4959
27560,31538
27561,3209
27562,30156
27563,35098
27564,26794
27565,28221
27566,3912
27567,3105
27568,4562
27569,18751
27570,2601
27571,1959
27572,323222
27573,39074
27574,31628
27575,14270
27576,1145
27577,313726
27578,6416
27579,2465
27580,119
27581,25602
27582,3603
27583,10902
27584,8017
27585,328685
27586,32016
27587,315194
27588,2422
27589,3464
27590,21335
27591,1848
27592,301645
27593,2193
27594,308489
27595,324981
27596,425
27597,275
27598,6000
27599,19773
27600,308295
27601,44667
27602,908
27603,1255
27604,46492
27605,2590
27606,5677
27607,4826
27608,1119
27609,39068
27610,29267
27611,35258
27612,319147
27613,4439
27614,19642
27615,29252
27616,29130
27617,18708
27618,35220
27619,20591
27620,30201
27621,5187
27622,2501
27623,41451
27624,2895
27625,945
27626,41136
27627,20788
27628,19216
27629,19614
27630,2918
27631,5851
27632,1521
27633,4041
27634,6444
27635,35225
27636,308400
27637,315202
27638,19296
27639,318914
27640,26636
27641,29488
27642,30956
27643,4747
27644,20175
27645,28381
27646,5767
27647,1068
27648,19402
27649,1922
27650,301193
27651,41447
27652,20585
27653,6123
27654,3530
27655,6449
27656,6377
27657,27203
27658,2465
27659,307939
27660,4716
27661,4772
27662,2100
27663,4826
27664,313332
27665,6498
27666,302134
27667,5549
27668,30868
27669,389
27670,317168
27671,19286
27672,18593
27673,317756
27674,32274
27675,1727
27676,11288
27677,5354
27678,17869
27679,9330
27680,4
27681,1967
27682,35166
27683,1995
27684,26843
27685,27107
27686,2235
27687,4528
27688,64
27689,21443
27690,339001
27691,26491
27692,28346
27693,26742
27694,31545
27695,17184
27696,4442
27697,314768
27698,35101
27699,5093
27700,4558
27701,5517
27702,1737
27703,300228
27704,6201
27705,26373
27706,325277
27707,2606
27708,26972
27709,5367
27710,5249
27711,3097
27712,27186
27713,29171
27714,41534
27715,4414
27716,4532
27717,2962
27718,18722
27719,21358
27720,8848
27721,302246
27722,34990
27723,26919
27724,35254
27725,2018
27726,2554
27727,307635
27728,1161
27729,2009
27730,326525
27731,1078
27732,42185
27733,1522
27734,11037
27735,20111
27736,24574
27737,39254
27738,21411
27739,1779
27740,1501
27741,41059
27742,42986
27743,31027
27744,4762
27745,45179
27746,26789
27747,26634
27748,511367
27749,1708
27750,40293
27751,43164
27752,30288
27753,319811
27754,5955
27755,4645
27756,5052
27757,1255
27758,6437
27759,19334
27760,1329
27761,27235
27762,4842
27763,35214
27764,26565
27765,16095
27766,29431
27767,5317
27768,40058
27769,18671
27770,1787
27771,26556
27772,20306
27773,32000
27774,27046
27775,313430
27776,2
27777,22304
27778,45971
27779,19876
27780,32517
27781,1559
27782,29415
27783,30986
27784,333071
27785,32025
27786,320587
27787,301695
27788,6106
27789,20170
27790,3706
27791,185
27792,27266
27793,4759
27794,5363
27795,1382
27796,1984
27797,19520
27798,14258
27799,23961
27800,30267
27801,5865
27802,1097
27803,39232
27804,4496
27805,35091
27806,5499
27807,5172
27808,30483
27809,20741
27810,19716
27811,19275
27812,31582
27813,18451
27814,42280
27815,31819
27816,6424
27817,309577
27818,4145
27819,5750
27820,20339
27821,6202
27822,308320
27823,22677
27824,31584
27825,20291
27826,1878
27827,18773
27828,25595
27829,572
27830,5130
27831,302489
27832,342
27833,2438
27834,35309
27835,1145
27836,4738
27837,4328
27838,17113
27839,24574
27840,5585
27841,35046
27842,37708
27843,28237
27844,1397
27845,5021
27846,19465
27847,318339
27848,1806
27849,298312
27850,326011
27851,21232
27852,4737
27853,1757
27854,19334
27855,3863
27856,42974
27857,29036
27858,6438
27859,321741
27860,1502
27861,336727
27862,19468
27863,28190
27864,34943
27865,46512
27866,308722
27867,26737
27868,1213
27869,314608
27870,1657
27871,32744
27872,28468
27873,30787
27874,2590
27875,25692
27876,3762
27877,35275
27878,31283
27879,29416
27880,31988
27881,964
27882,22671
27883,20157
27884,308218
27885,4482
27886,316750
27887,4637
27888,26448
27889,20956
27890,5890
27891,19986
27892,27492
27893,3149
27894,26789
27895,4663
27896,343776
27897,21131
27898,30948
27899,1250
27900,20201
27901,29948
27902,5612
27903,2265
27904,1893
27905,2007
27906,6380
27907,41395
27908,5224
27909,30815
27910,18442
27911,19572
27912,15835
27913,1236
27914,827
27915,3476
27916,44790
27917,24808
27918,31876
27919,3224
27920,19513
27921,2530
27922,26695
27923,9913
27924,26767
27925,31768
27926,34944
27927,19699
27928,35233
27929,2131
27930,20078
27931,3040
27932,3539
27933,1848
27934,35204
27935,2877
27936,5860
27937,8724
27938,339662
27939,20943
27940,520411
27941,19345
27942,321994
27943,26765
27944,321758
27945,323759
27946,28706
27947,2432
27948,6199
27949,42929
27950,29528
27951,21400
27952,28489
27953,3136
27954,19963
27955,652
27956,4309
27957,320820
27958,6064
27959,8038
27960,11839
27961,326764
27962,26729
27963,2299
27964,4697
27965,5607
27966,27234
27967,27251
27968,3929
27969,6094
27970,28916
27971,26868
27972,16008
27973,307908
27974,30098
27975,308633
27976,28267
27977,31700
27978,4411
27979,2236
27980,46346
27981,5367
27982,42226
27983,20015
27984,2186
27985,35220
27986,318984
27987,20046
27988,567
27989,34997
27990,3990
27991,31626
27992,26806
27993,5260
27994,27211
27995,19030
27996,35275
27997,1856
27998,23956
27999,32527
28000,4663
28001,28418
28002,3005
28003,5571
28004,524739
28005,2526
28006,4736
28007,827
28008,29172
28009,931
28010,1857
28011,30619
28012,28932
28013,20844
28014,13842
28015,30281
28016,2848
28017,757
28018,6357
28019,4346
28020,3476
28021,41610
28022,28152
28023,5029
28024,3860
28025,1727
28026,31817
28027,332672
28028,32229
28029,43209
28030,2442
28031,28121
28032,316427
28033,42181
28034,332213
28035,315622
28036,298382
28037,8378
28038,31907
28039,29488
28040,302039
28041,333440
28042,32633
28043,507258
28044,29489
28045,23486
28046,2557
28047,42197
28048,26957
28049,1874
28050,1092
28051,5998
28052,19613
28053,27199
28054,25586
28055,4111
28056,2919
28057,13529
28058,37346
28059,20527
28060,19024
28061,326019
28062,29974
28063,35005
28064,324440
28065,26584
28066,1294
28067,343796
28068,317132
28069,26698
28070,1974
28071,3921
28072,2266
28073,31548
28074,4375
28075,316106
28076,6404
28077,27261
28078,884
28079,18680
28080,35217
28081,2144
28082,1305
28083,1328
28084,5101
28085,4347
28086,5624
28087,26999
28088,336114
28089,6189
28090,2944
28091,21146
28092,20847
28093,1463
28094,5274
28095,20115
28096,3141
28097,641
28098,27098
28099,30978
28100,1096
28101,26745
28102,42053
28103,5578
28104,32165
28105,26808
28106,19561
28107,35275
28108,4462
28109,354995
28110,31572
28111,1455
28112,320498
28113,28572
28114,4395
28115,29075
28116,2060
28117,35032
28118,5882
28119,3199
28120,5365
28121,31312
28122,1176
28123,20136
28124,307094
28125,19928
28126,19958
28127,35258
28128,3116
28129,26817
28130,6055
28131,308586
28132,26402
28133,3572
28134,32190
28135,15711
28136,28246
28137,30699
28138,20361
28139,27301
28140,2578
28141,2587
28142,26512
28143,5943
28144,28715
28145,322383
28146,27307
28147,314577
28148,18647
28149,3466
28150,567
28151,3357
28152,5259
28153,4552
28154,3407
28155,19254
28156,24911
28157,7006
28158,4534
28159,4980
28160,569
28161,2578
28162,45059
28163,1660
28164,318064
28165,30827
28166,42053
28167,35217
28168,1625
28169,19940
28170,34991
28171,833
28172,1444
28173,20282
28174,20499
28175,28422
28176,315854
28177,5119
28178,5035
28179,17885
28180,34996
28181,316519
28182,1110
28183,31741
28184,6282
28185,1521
28186,313262
28187,3173
28188,5912
28189,6393
28190,31702
28191,20364
28192,1512
28193,1839
28194,5748
28195,839
28196,340590
28197,5132
28198,2578
28199,30634
28200,31626
28201,1952
28202,3691
28203,28751
28204,1603
28205,27199
28206,5226
28207,45229
28208,26932
28209,1352
28210,2296
28211,46589
28212,6239
28213,31507
28214,1564
28215,4528
28216,19878
28217,6157
28218,39079
28219,32688
28220,312910
28221,20928
28222,32581
28223,2376
28224,1320
28225,29132
28226,15514
28227,24101
28228,21096
28229,342110
28230,671
28231,5616
28232,4979
28233,2261
28234,16522
28235,308015
28236,4636
28237,2019
28238,301051
28239,317012
28240,31958
28241,35033
28242,4322
28243,32506
28244,5742
28245,45464
28246,299581
28247,26437
28248,6455
28249,11031
28250,31501
28251,3651
28252,4827
28253,29278
28254,26908
28255,32001
28256,331342
28257,19854
28258,9027
28259,19420
28260,20651
28261,1744
28262,1397
28263,834
28264,43305
28265,3577
28266,43216
28267,19899
28268,18878
28269,350
28270,2319
28271,26618
28272,1719
28273,6502
28274,27053
28275,42466
28276,21400
28277,18878
28278,43875
28279,5571
28280,742
28281,32049
28282,26844
28283,8272
28284,340351
28285,2507
28286,31964
28287,354995
28288,307936
28289,28757
28290,5060
28291,325289
28292,2319
28293,29845
28294,2867
28295,28283
28296,27148
28297,32470
28298,27179
28299,302113
28300,31886
28301,26745
28302,43013
28303,333093
28304,9285
28305,25982
28306,18788
28307,6179
28308,27223
28309,3039
28310,1225
28311,827
28312,21086
28313,2968
28314,19561
28315,991
28316,3638
28317,4460
28318,24363
28319,4017
28320,317774
28321,28580
28322,7102
28323,69
28324,35388
28325,823
28326,5003
28327,2854
28328,5409
28329,20777
28330,26380
28331,1866
28332,29151
28333,1604
28334,316876
28335,35018
28336,26389
28337,42250
28338,319715
28339,32107
28340,1842
28341,442
28342,2206
28343,30773
28344,4303
28345,27034
28346,27238
28347,29748
28348,6143
28349,31593
28350,27302
28351,19790
28352,32481
28353,28530
28354,6238
28355,44
28356,2255
28357,320343
28358,42250
28359,26648
28360,20258
28361,30454
28362,27174
28363,2449
28364,22660
28365,21264
28366,5521
28367,4325
28368,19668
28369,28230
28370,28432
28371,337041
28372,2061
28373,20266
28374,31157
28375,5594
28376,2601
28377,2997
28378,10902
28379,34974
28380,20899
28381,30606
28382,26948
28383,26523
28384,1879
28385,35013
28386,2917
28387,5119
28388,18930
28389,35025
28390,30760
28391,4756
28392,21432
28393,3447
28394,26385
28395,42957
28396,5619
28397,307953
28398,299082
28399,19420
28400,333098
28401,21010
28402,29181
28403,3020
28404,4548
28405,1922
28406,27066
28407,31780
28408,19107
28409,5998
28410,5553
28411,28674
28412,1873
28413,3935
28414,35414
28415,320875
28416,6389
28417,3196
28418,1567
28419,19892
28420,2972
28421,327451
28422,5710
28423,336726
28424,42992
28425,2825
28426,6410
28427,3301
28428,20581
28429,4555
28430,1794
28431,2649
28432,5379
28433,13203
28434,313332
28435,4918
28436,26551
28437,19512
28438,19569
28439,20788
28440,29927
28441,30592
28442,30819
28443,30533
28444,3788
28445,5090
28446,5218
28447,35387
28448,27264
28449,27135
28450,2854
28451,5603
28452,29090
28453,6493
28454,28482
28455,21321
28456,4825
28457,342378
28458,7100
28459,18822
28460,4322
28461,333072
28462,1174
28463,307446
28464,1259
28465,3341
28466,838
28467,44688
28468,20882
28469,18878
28470,8724
28471,29404
28472,39895
28473,12429
28474,21193
28475,300323
28476,26788
28477,35011
28478,2679
28479,3270
28480,30331
28481,18998
28482,821
28483,5234
28484,737
28485,307934
28486,4630
28487,2021
28488,20877
28489,1672
28490,319224
28491,5029
28492,4116
28493,31536
28494,26669
28495,12429
28496,1140
28497,19549
28498,28178
28499,44772
28500,5595
28501,19204
28502,31841
28503,1521
28504,308241
28505,21060
28506,19719
28507,325963
28508,39434
28509,4465
28510,4212
28511,325144
28512,31801
28513,320346
28514,42703
28515,3092
28516,2105
28517,12857
28518,12648
28519,26596
28520,23925
28521,307389
28522,26578
28523,1349
28524,35390
28525,30876
28526,25016
28527,21443
28528,3895
28529,31525
28530,26530
28531,5196
28532,31067
28533,4943
28534,1937
28535,28329
28536,4503
28537,827
28538,41542
28539,43121
28540,5292
28541,505576
28542,35135
28543,332267
28544,323756
28545,3984
28546,21296
28547,42208
28548,21022
28549,19878
28550,1349
28551,19658
28552,19765
28553,30686
28554,1263
28555,350214
28556,3164
28557,5513
28558,21083
28559,6244
28560,19790
28561,27102
28562,21100
28563,298658
28564,2938
28565,8126
28566,19135
28567,18348
28568,28574
28569,1696
28570,5373
28571,307695
28572,20887
28573,19711
28574,24914
28575,26442
28576,3690
28577,42443
28578,18822
28579,29816
28580,44427
28581,61
28582,4328
28583,20476
28584,904
28585,26354
28586,40726
28587,301009
28588,31574
28589,506004
28590,18364
28591,13528
28592,5171
28593,2649
28594,27326
28595,44436
28596,19972
28597,2059
28598,2603
28599,21400
28600,5375
28601,28148
28602,21003
28603,6520
28604,40119
28605,4900
28606,34946
28607,27234
28608,29858
28609,301274
28610,2822
28611,32437
28612,29784
28613,34976
28614,6359
28615,5303
28616,3
28617,20438
28618,5528
28619,17056
28620,30830
28621,26440
28622,4691
28623,7795
28624,31544
28625,42624
28626,26608
28627,5565
28628,32040
28629,35306
28630,26389
28631,31533
28632,44425
28633,42938
28634,927
28635,323755
28636,5175
28637,39045
28638,20491
28639,315274
28640,316586
28641,21377
28642,7249
28643,9696
28644,308652
28645,5724
28646,46586
28647,18647
28648,325291
28649,4034
28650,4303
28651,5394
28652,5255
28653,20907
28654,4981
28655,2390
28656,325127
28657,4718
28658,18469
28659,32476
28660,19825
28661,7508
28662,300740
28663,28967
28664,28326
28665,2640
28666,332668
28667,323015
28668,39262
28669,41610
28670,29112
28671,2165
28672,26755
28673,20684
28674,315059
28675,30168
28676,1330
28677,21324
28678,2561
28679,19610
28680,1264
28681,2326
28682,29080
28683,26909
28684,1016
28685,4744
28686,35056
28687,332672
28688,5990
28689,26845
28690,20283
28691,19113
28692,26660
28693,18585
28694,320651
28695,4724
28696,34950
28697,5014
28698,4942
28699,32037
28700,4961
28701,31705
28702,1208
28703,19636
28704,20877
28705,3196
28706,44103
28707,2305
28708,28384
28709,5587
28710,25592
28711,30704
28712,1567
28713,20320
28714,5345
28715,27668
28716,2868
28717,298394
28718,3613
28719,910
28720,5650
28721,32024
28722,935
28723,31517
28724,28776
28725,23517
28726,41886
28727,30956
28728,24380
28729,18437
28730,32703
28731,5786
28732,19664
28733,44146
28734,319207
28735,308295
28736,31658
28737,342110
28738,32704
28739,5635
28740,320497
28741,20700
28742,302113
28743,44679
28744,340074
28745,26492
28746,32283
28747,4808
28748,26435
28749,30386
28750,429797
28751,32082
28752,4963
28753,27451
28754,31018
28755,4317
28756,301802
28757,1080
28758,35060
28759,29867
28760,336159
28761,28464
28762,2434
28763,350117
28764,2021
28765,314760
28766,34942
28767,5728
28768,17678
28769,21060
28770,323785
28771,4574
28772,3738
28773,671
28774,19740
28775,18300
28776,30861
28777,3569
28778,30314
28779,20226
28780,5744
28781,26124
28782,20840
28783,5877
28784,1408
28785,313815
28786,28178
28787,42466
28788,319146
28789,21455
28790,27723
28791,18369
28792,31111
28793,1574
28794,866
28795,29966
28796,5935
28797,26709
28798,16291
28799,5961
28800,41542
28801,20369
28802,28593
28803,42425
28804,29418
28805,43222
28806,26688
28807,16082
28808,31690
28809,2241
28810,32683
28811,1139
28812,17183
28813,26534
28814,26502
28815,307925
28816,3570
28817,26921
28818,14869
28819,4541
28820,327350
28821,20140
28822,623
28823,4442
28824,31780
28825,44867
28826,43000
28827,28180
28828,3567
28829,711
28830,313918
28831,20396
28832,308229
28833,20277
28834,18823
28835,5398
28836,46081
28837,1341
28838,3402
28839,34955
28840,8178
28841,4446
28842,35051
28843,34993
28844,20028
28845,308351
28846,353838
28847,44047
28848,18737
28849,308351
28850,34981
28851,2654
28852,2108
28853,23472
28854,314499
28855,2071
28856,407
28857,29170
28858,2076
28859,20804
28860,336159
28861,4852
28862,34954
28863,26556
28864,28631
28865,28152
28866,32547
28867,3653
28868,17598
28869,26980
28870,2007
28871,28512
28872,1329
28873,18957
28874,3487
28875,336116
28876,2292
28877,1893
28878,1885
28879,32685
28880,4692
28881,31615
28882,21054
28883,26623
28884,316933
28885,308210
28886,2923
28887,42955
28888,5598
28889,44660
28890,348540
28891,88
28892,5616
28893,877
28894,5368
28895,308621
28896,44191
28897,314658
28898,110
28899,3009
28900,5557
28901,21177
28902,1959
28903,19320
28904,4086
28905,2315
28906,26530
28907,26378
28908,35041
28909,5728
28910,19000
28911,30481
28912,116
28913,6038
28914,5130
28915,301647
28916,29475
28917,2435
28918,27040
28919,18430
28920,2101
28921,32218
28922,5705
28923,2597
28924,28255
28925,4124
28926,3989
28927,1495
28928,20781
28929,35237
28930,29736
28931,11424
28932,1730
28933,26669
28934,846
28935,35250
28936,28976
28937,1700
28938,308396
28939,3406
28940,35105
28941,3796
28942,5297
28943,19407
28944,16491
28945,327452
28946,299742
28947,8780
28948,2645
28949,28226
28950,31533
28951,35126
28952,21412
28953,487
28954,16630
28955,3241
28956,18637
28957,3219
28958,20928
28959,20583
28960,32546
28961,21074
28962,5381
28963,3589
28964,2914
28965,20709
28966,3997
28967,2316
28968,3074
28969,2660
28970,41486
28971,1749
28972,31120
28973,1937
28974,2921
28975,340355
28976,308293
28977,27282
28978,308152
28979,20860
28980,21293
28981,24337
28982,26459
28983,26372
28984,5321
28985,1683
28986,17059
28987,22180
28988,300136
28989,326032
28990,19439
28991,954
28992,29927
28993,30491
28994,323790
28995,2854
28996,6360
28997,532208
28998,29332
28999,1671
29000,320295
29001,43117
29002,4469
29003,1910
29004,2934
29005,20292
29006,28408
29007,3541
29008,5852
29009,29436
29010,4036
29011,19185
29012,30860
29013,29064
29014,30317
29015,307936
29016,19485
29017,20672
29018,43981
29019,42246
29020,1798
29021,1662
29022,28298
29023,46096
29024,323040
29025,35093
29026,333098
29027,5902
29028,19525
29029,32546
29030,29630
29031,1984
29032,32555
29033,20552
29034,5912
29035,44
29036,32524
29037,19411
29038,35396
29039,1932
29040,2481
29041,5457
29042,4041
29043,41486
29044,5900
29045,5812
29046,1001
29047,28231
29048,6173
29049,5877
29050,6109
29051,27137
29052,29898
29053,896
29054,19191
29055,44046
29056,323222
29057,1119
29058,35045
29059,1071
29060,19707
29061,26389
29062,46172
29063,5875
29064,1020
29065,3493
29066,32283
29067,35033
29068,44232
29069,3009
29070,5524
29071,2416
29072,2070
29073,5943
29074,6847
29075,5524
29076,2779
29077,42108
29078,42984
29079,2308
29080,30876
29081,29811
29082,19854
29083,44157
29084,5214
29085,1775
29086,1082
29087,308351
29088,21328
29089,28686
29090,1619
29091,319209
29092,308633
29093,316818
29094,315270
29095,307925
29096,5783
29097,318173
29098,17059
29099,6163
29100,3111
29101,5608
29102,29332
29103,19236
29104,3429
29105,30827
29106,20830
29107,1287
29108,315554
29109,29158
29110,7249
29111,31309
29112,20722
29113,27882
29114,6359
29115,2923
29116,30986
29117,2880
29118,1025
29119,307594
29120,6294
29121,4556
29122,20927
29123,28352
29124,19885
29125,39127
29126,20309
29127,31324
29128,9745
29129,18867
29130,19059
29131,1120
29132,950
29133,28348
29134,945
29135,18894
29136,5019
29137,5254
29138,321880
29139,6924
29140,24390
29141,28254
29142,42959
29143,308149
29144,346800
29145,26449
29146,1162
29147,31006
29148,26502
29149,323315
29150,2763
29151,35193
29152,3101
29153,3865
29154,35008
29155,21305
29156,44208
29157,5271
29158,353761
29159,43325
29160,2925
29161,325639
29162,4342
29163,5068
29164,28246
29165,26632
29166,30546
29167,32162
29168,354380
29169,30359
29170,26736
29171,4277
29172,1576
29173,44060
29174,311154
29175,23158
29176,4091
29177,312885
29178,20233
29179,300863
29180,3941
29181,13050
29182,28820
29183,21194
29184,26471
29185,26701
29186,27040
29187,28640
29188,1317
29189,314557
29190,316933
29191,26600
29192,29315
29193,42945
29194,4043
29195,508933
29196,2102
29197,12989
29198,32634
29199,5708
29200,31839
29201,18822
29202,1736
29203,20683
29204,800
29205,28432
29206,18892
29207,26749
29208,307624
29209,332460
29210,4574
29211,1506
29212,4560
29213,1710
29214,27075
29215,28453
29216,26872
29217,16094
29218,21390
29219,310844
29220,17184
29221,27197
29222,3577
29223,5402
29224,1522
29225,6438
29226,39926
29227,27008
29228,20220
29229,34996
29230,5882
29231,321894
29232,2031
29233,2928
29234,2347
29235,14270
29236,20559
29237,13634
29238,4572
29239,308378
29240,1148
29241,19412
29242,3864
29243,40058
29244,4910
29245,32630
29246,3009
29247,45911
29248,318183
29249,930
29250,20335
29251,2508
29252,5659
29253,18436
29254,30654
29255,22686
29256,28215
29257,42716
29258,1545
29259,4276
29260,20610
29261,1975
29262,313477
29263,26921
29264,34944
29265,931
29266,6294
29267,2904
29268,1937
29269,324444
29270,508556
29271,41539
29272,42977
29273,2006
29274,31190
29275,35028
29276,1169
29277,25602
29278,5750
29279,28968
29280,1669
29281,1896
29282,4259
29283,5383
29284,20475
29285,43223
29286,21341
29287,4014
29288,21058
29289,18288
29290,28397
29291,4754
29292,1349
29293,5000
29294,62
29295,28787
29296,28928
29297,5891
29298,31979
29299,19030
29300,31846
29301,629
29302,319423
29303,26665
29304,43305
29305,5294
29306,317457
29307,5909
29308,28463
29309,1057
29310,5994
29311,562
29312,30199
29313,4037
29314,29114
29315,4033
29316,5281
29317,75
29318,4037
29319,26404
29320,5056
29321,20336
29322,5169
29323,44771
29324,32511
29325,30704
29326,606
29327,42123
29328,4509
29329,35022
29330,2533
29331,30695
29332,19514
29333,31511
29334,19833
29335,3172
29336,31724
29337,2681
29338,890
29339,46177
29340,1693
29341,3769
29342,19766
29343,28237
29344,5718
29345,26620
29346,44060
29347,3491
29348,32437
29349,30547
29350,313727
29351,27144
29352,26660
29353,44069
29354,28263
29355,11170
29356,2669
29357,27071
29358,301240
29359,20029
29360,2097
29361,26550
29362,5837
29363,6439
29364,4711
29365,44646
29366,2169
29367,29492
29368,3856
29369,21328
29370,1049
29371,731
29372,20290
29373,875
29374,2220
29375,322946
29376,4041
29377,514410
29378,30625
29379,18926
29380,319715
29381,32646
29382,26627
29383,42922
29384,19692
29385,34941
29386,5451
29387,30360
29388,2738
29389,638
29390,35039
29391,20684
29392,3171
29393,5114
29394,31879
29395,1610
29396,1069
29397,35016
29398,28932
29399,28731
29400,1525
29401,6384
29402,32165
29403,300740
29404,3252
29405,2895
29406,26441
29407,115
29408,325198
29409,354333
29410,41483
29411,30267
29412,28617
29413,29948
29414,27254
29415,26508
29416,30597
29417,13322
29418,1295
29419,885
29420,301955
29421,35008
29422,42960
29423,26527
29424,23500
29425,9702
29426,5693
29427,2184
29428,42054
29429,314004
29430,1300
29431,525270
29432,32400
29433,28165
29434,26936
29435,353792
29436,35325
29437,5139
29438,20135
29439,32272
29440,30153
29441,21233
29442,29827
29443,319146
29444,5521
29445,3840
29446,20981
29447,6216
29448,28384
29449,1567
29450,307427
29451,936
29452,27578
29453,20591
29454,737
29455,3974
29456,30659
29457,27058
29458,21191
29459,321864
29460,18251
29461,20684
29462,2765
29463,27723
29464,28748
29465,29128
29466,42912
29467,30995
29468,19185
29469,700
29470,27124
29471,30285
29472,1573
29473,18752
29474,20796
29475,2630
29476,1015
29477,5152
29478,3499
29479,20985
29480,35000
29481,18748
29482,5431
29483,314444
29484,43220
29485,5029
29486,29656
29487,315403
29488,17183
29489,34991
29490,4928
29491,311778
29492,532208
29493,308739
29494,43217
29495,2486
29496,316498
29497,3374
29498,14867
29499,28247
29500,44232
29501,307978
29502,5908
29503,5974
29504,1972
29505,21146
29506,30553
29507,20972
29508,1564
29509,29891
29510,16499
29511,28748
29512,20211
29513,5044
29514,26451
29515,1799
29516,511591
29517,2549
29518,323785
29519,3024
29520,30326
29521,1908
29522,4049
29523,23517
29524,66
29525,2861
29526,20567
29527,28050
29528,321840
29529,28303
29530,6483
29531,315278
29532,301872
29533,4558
29534,19717
29535,332677
29536,26724
29537,19988
29538,19614
29539,3708
29540,4324
29541,1436
29542,5405
29543,6447
29544,19345
29545,28381
29546,3101
29547,20236
29548,4990
29549,31636
29550,19740
29551,2881
29552,3169
29553,308621
29554,28885
29555,5613
29556,506946
29557,986
29558,26614
29559,30761
29560,5129
29561,43910
29562,35172
29563,19784
29564,1293
29565,35254
29566,1884
29567,7648
29568,909
29569,20929
29570,3149
29571,354401
29572,20757
29573,31923
29574,1088
29575,18332
29576,26527
29577,20764
29578,6164
29579,26470
29580,308263
29581,319130
29582,3876
29583,31660
29584,6560
29585,4126
29586,38381
29587,2445
29588,1975
29589,20175
29590,1062
29591,2019
29592,17059
29593,353761
29594,4253
29595,5444
29596,28226
29597,31520
29598,4743
29599,65
29600,42746
29601,5742
29602,32052
29603,19151
29604,32507
29605,5129
29606,850
29607,26476
29608,35147
29609,2689
29610,28188
29611,1810
29612,2913
29613,308285
29614,19836
29615,26696
29616,35055
29617,5240
29618,19402
29619,2201
29620,2820
29621,2410
29622,4456
29623,979
29624,29107
29625,28165
29626,29151
29627,323824
29628,42931
29629,4826
29630,19833
29631,28428
29632,1772
29633,32634
29634,4082
29635,16092
29636,301274
29637,2865
29638,24337
29639,28772
29640,6036
29641,35056
29642,18501
29643,28729
29644,20795
29645,32513
29646,27229
29647,5940
29648,29135
29649,31887
29650,3728
29651,28682
29652,318942
29653,16020
29654,5317
29655,148
29656,1736
29657,2413
29658,74
29659,29728
29660,5226
29661,35258
29662,26934
29663,27282
29664,5534
29665,323246
29666,41408
29667,308269
29668,5035
29669,2141
29670,28224
29671,1341
29672,30272
29673,324042
29674,332674
29675,44573
29676,333
29677,25496
29678,26964
29679,42311
29680,28969
29681,32690
29682,20125
29683,18350
29684,2812
29685,2831
29686,31776
29687,1382
29688,20355
29689,34990
29690,4025
29691,16093
29692,20135
29693,4488
29694,12422
29695,44160
29696,28034
29697,880
29698,4665
29699,2560
29700,4192
29701,21031
29702,29826
29703,20844
29704,300456
29705,301193
29706,333323
29707,20666
29708,27109
29709,326003
29710,6353
29711,19678
29712,1058
29713,35153
29714,28738
29715,20909
29716,32024
29717,6410
29718,19745
29719,32745
29720,42959
29721,1575
29722,321011
29723,41231
29724,5706
29725,35017
29726,35038
29727,308225
29728,35027
29729,20327
29730,39318
29731,5128
29732,27168
29733,27244
29734,638
29735,8611
29736,4992
29737,2024
29738,5860
29739,35752
29740,27248
29741,320700
29742,313840
29743,29611
29744,744
29745,32154
29746,323315
29747,336113
29748,32726
29749,5611
29750,30463
29751,21133
29752,308139
29753,44408
29754,20388
29755,3791
29756,2740
29757,16717
29758,20046
29759,5526
29760,342100
29761,5594
29762,28188
29763,21229
29764,308238
29765,2013
29766,27907
29767,400
29768,4489
29769,30139
29770,2156
29771,2767
29772,652
29773,4353
29774,34971
29775,5275
29776,21731
29777,323088
29778,34932
29779,20144
29780,313430
29781,29181
29782,21001
29783,3152
29784,2895
29785,354445
29786,28301
29787,318380
29788,5527
29789,4384
29790,4480
29791,6309
29792,42317
29793,337041
29794,43214
29795,30186
29796,1909
29797,42185
29798,20885
29799,21393
